National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,
CCD public school data 2024-2025 school year,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (1824) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES:,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
[ ? ] indicates that the data are not applicable.,,,,,,,,,,,,,,,,,,,,,,,,,
[ ? ] indicates that the data are missing.,,,,,,,,,,,,,,,,,,,,,,,,,
[ ? ] indicates that the data do not meet NCES data quality standards.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"SEARCH CRITERIA: State: ""Massachusetts""ÿ-ÿSchool Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status
250309002691,MA-0044-00440422,2503090,MA-0044,06,08,Plouffe Middle School,Brockton,Plymouth County,250 Crescent Street,Brockton,MA,02302,,(508)894-4301,21,"Suburban, Large",No,627.00000,44.05000,14.2300000,?,?,523.00000,Regular,Open
250528000877,MA-0107-01070042,2505280,MA-0107,KG,05,Plum Cove School,Gloucester,Essex County,15 Hickory Street,Gloucester,MA,01930,,(978)282-3030,21,"Suburban, Large",No,217.00000,16.70000,12.9900000,?,?,63.00000,Regular,Open
250972002531,MA-0239-02390405,2509720,MA-0239,06,08,Plymouth Commun Intermediate,Plymouth,Plymouth County,117 Long Pond Road,Plymouth,MA,02360,,(508)830-4450,41,"Rural, Fringe",No,920.00000,83.38000,11.0300000,?,?,360.00000,Regular,Open
250972000318,MA-0239-02390003,2509720,MA-0239,PK,PK,Plymouth Early Childhood Center,Plymouth,Plymouth County,117 Long Pond Road,Plymouth,MA,02360,,(508)830-4450,41,"Rural, Fringe",No,225.00000,13.56000,16.5900000,?,?,67.00000,Regular,Open
250972000320,MA-0239-02390505,2509720,MA-0239,09,12,Plymouth North High,Plymouth,Plymouth County,41 Obery Street,Plymouth,MA,02360,,(508)830-4400,21,"Suburban, Large",No,1169.00000,105.05000,11.1300000,?,?,365.00000,Regular,Open
250609000873,MA-0131-01310019,2506090,MA-0131,KG,05,Plymouth River,Hingham,Plymouth County,200 High Street,Hingham,MA,02043,2523,(781)741-1530,21,"Suburban, Large",No,352.00000,31.63000,11.1300000,?,?,28.00000,Regular,Open
250972000325,MA-0239-02390515,2509720,MA-0239,09,12,Plymouth South High,Plymouth,Plymouth County,490 Long Pond Road,Plymouth,MA,02360,,(508)224-7512,21,"Suburban, Large",No,1001.00000,98.97000,10.1100000,?,?,238.00000,Regular,Open
250972001380,MA-0239-02390305,2509720,MA-0239,06,08,Plymouth South Middle,Plymouth,Plymouth County,488 Long Pond Road,Plymouth,MA,02360,,(508)224-2725,21,"Suburban, Large",No,601.00000,52.33000,11.4800000,?,?,157.00000,Regular,Open
250987001381,MA-0243-02430325,2509870,MA-0243,05,08,Point Webster Middle,Quincy,Norfolk County,60 Lancaster Street,Quincy,MA,02169,,(617)984-6600,21,"Suburban, Large",No,377.00000,32.47000,11.6100000,?,?,233.00000,Regular,Open
250837001308,MA-0199-01990405,2508370,MA-0199,07,08,Pollard Middle,Needham,Norfolk County,200 Harris Avenue,Needham,MA,02492,,(781)455-0480,21,"Suburban, Large",No,867.00000,79.08000,10.9600000,?,?,77.00000,Regular,Open
250498000731,MA-0100-01000039,2504980,MA-0100,KG,05,Potter Road,Framingham,Middlesex County,492 Potter Rd,Framingham,MA,01701,3284,(508)626-9110,13,"City, Small",No,540.00000,42.30000,12.7700000,?,?,311.00000,Regular,Open
250001302845,MA-0766-07660315,2500013,MA-0766,03,06,Powder Mill School,Southwick-Tolland-Granville Regional School District,Hampden County,94 Powder Mill Rd,Southwick,MA,01077,,(413)569-5951,21,"Suburban, Large",No,383.00000,35.23000,10.8700000,?,?,128.00000,Regular,Open
251227002893,MA-0317-03170001,2512270,MA-0317,PK,PK,Preschool at Wellesley Schools,Wellesley,Norfolk County,63 Hastings Street,Wellesley,MA,02481,,(781)446-6222,21,"Suburban, Large",No,87.00000,9.00000,9.6700000,?,?,7.00000,Regular,Open
250678000990,MA-0153-01530040,2506780,MA-0153,KG,KG,Priest Street,Leominster,Worcester County,115 Priest Street,Leominster,MA,01453,,(978)534-7761,22,"Suburban, Midsize",No,151.00000,10.59000,14.2600000,?,?,92.00000,Regular,Open
251167001928,MA-0298-02980005,2511670,MA-0298,04,06,Proctor Elementary,Topsfield,Essex County,60 Main Street,Topsfield,MA,01983,1497,(978)887-1530,21,"Suburban, Large",No,251.00000,24.04000,10.4400000,?,?,14.00000,Regular,Open
250309002936,MA-0044-00440525,2503090,MA-0044,09,11,PROMISE College and Career Academy,Brockton,Plymouth County,596 Summer Street,Brockton,MA,02302,,(774)422-0805,21,"Suburban, Large",No,138.00000,8.65000,15.9500000,?,?,88.00000,Regular,Open
250004600819,MA-0487-04870550,2500046,MA-0487,PK,12,Prospect Hill Academy Charter School,Prospect Hill Academy Charter,Middlesex County,50 Essex Street,Cambridge,MA,02139,,(617)284-7800,12,"City, Midsize",Yes,890.00000,84.34000,10.5500000,?,?,510.00000,Regular,Open
250984002694,MA-0242-02420020,2509840,MA-0242,PK,08,Provincetown Schools,Provincetown,Barnstable County,12 Winslow Street,Provincetown,MA,02657,,(508)487-5000,31,"Town, Fringe",No,152.00000,19.75000,7.7000000,?,?,62.00000,Regular,Open
250327002768,MA-0049-00490310,2503270,MA-0049,06,08,Putnam Avenue Upper School,Cambridge,Middlesex County,100 Putnam Avenue,Cambridge,MA,02139,,(617)349-7780,12,"City, Midsize",No,283.00000,31.60000,8.9600000,?,?,119.00000,Regular,Open
250702001038,MA-0160-01600018,2507020,MA-0160,PK,08,Pyne Arts,Lowell,Middlesex County,145 Boylston Street,Lowell,MA,01852,,(978)937-7639,21,"Suburban, Large",No,462.00000,38.90000,11.8800000,?,?,273.00000,Regular,Open
250000101558,MA-0753-07530505,2500001,MA-0753,09,12,Quabbin Regional High School,Quabbin,Worcester County,800 South Street,Barre,MA,01005,,(978)355-4651,42,"Rural, Distant",No,545.00000,42.40000,12.8500000,?,?,173.00000,Regular,Open
250000102003,MA-0753-07530405,2500001,MA-0753,06,08,Quabbin Regional Middle School,Quabbin,Worcester County,800 South Street,Barre,MA,01005,,(978)355-4651,42,"Rural, Distant",No,510.00000,34.65000,14.7200000,?,?,178.00000,Regular,Open
251210002935,MA-0778-07780001,2512100,MA-0778,PK,PK,Quaboag Integrated Preschool,Quaboag Regional,Worcester County,284 Old West Brookfield Road,Warren,MA,01083,,(413)436-9256,42,"Rural, Distant",No,53.00000,2.00000,26.5000000,?,?,23.00000,Regular,Open
251210001994,MA-0778-07780505,2512100,MA-0778,09,12,Quaboag Regional High,Quaboag Regional,Worcester County,284 Old West Brookfield Road,Warren,MA,01083,0909,(413)436-5991,42,"Rural, Distant",No,334.00000,33.44000,9.9900000,?,?,138.00000,Regular,Open
251210002794,MA-0778-07780305,2512100,MA-0778,07,08,Quaboag Regional Middle Innovation School,Quaboag Regional,Worcester County,284 Old West Brookfield Road,Warren,MA,01083,,(413)436-5991,42,"Rural, Distant",No,196.00000,10.88000,18.0100000,?,?,87.00000,Regular,Open
250804002905,MA-0191-01910010,2508040,MA-0191,PK,KG,Quarry Hill Community School,Monson,Hampden County,43 Margaret Street,Monson,MA,01057,,(413)267-4160,41,"Rural, Fringe",No,120.00000,10.12000,11.8600000,?,?,48.00000,Regular,Open
250744001546,MA-0172-01720035,2507440,MA-0172,03,06,Quashnet School,Mashpee,Barnstable County,150 Old Barnstable Road,Mashpee,MA,02649,,(508)539-1550,21,"Suburban, Large",No,399.00000,37.20000,10.7300000,?,?,171.00000,Regular,Open
250279000277,MA-0035-00350286,2502790,MA-0035,PK,05,Quincy Elementary School,Boston,Suffolk County,885 Washington Street,Boston,MA,02111,,(617)635-8497,11,"City, Large",No,731.00000,60.76000,12.0300000,?,?,418.00000,Regular,Open
250987001579,MA-0243-02430505,2509870,MA-0243,09,12,Quincy High,Quincy,Norfolk County,100 Coddington Street,Quincy,MA,02169,,(617)984-8751,21,"Suburban, Large",No,1514.00000,118.31000,12.8000000,?,?,836.00000,Regular,Open
250279001296,MA-0035-00350565,2502790,MA-0035,06,12,Quincy Upper School,Boston,Suffolk County,900 Washington Street,Boston,MA,02111,,(617)635-8940,11,"City, Large",No,557.00000,46.47000,11.9900000,?,?,375.00000,Regular,Open
251323002241,MA-0348-03480210,2513230,MA-0348,PK,06,Quinsigamond,Worcester,Worcester County,14 Blackstone River Rd.,Worcester,MA,01607,,(508)799-3502,12,"City, Midsize",No,738.00000,55.40000,13.3200000,?,?,615.00000,Regular,Open
251017001641,MA-0251-02510025,2510170,MA-0251,PK,KG,R Stewart Esten Early Childhood Center,Rockland,Plymouth County,733 Summer Street,Rockland,MA,02370,1044,(781)878-8336,21,"Suburban, Large",No,242.00000,20.75000,11.6600000,?,?,100.00000,Regular,Open
251326002850,MA-0349-03490010,2513260,MA-0349,PK,06,R. H. Conwell,Worthington,Hampshire County,147 Huntington Road,Worthington,MA,01098,,(413)238-5856,42,"Rural, Distant",No,76.00000,7.50000,10.1300000,?,?,28.00000,Regular,Open
250885001433,MA-0210-02100029,2508850,MA-0210,KG,05,R. K. Finn Ryan Road,Northampton,Hampshire County,498 Ryan Rd,Florence,MA,01062,,(413)587-1550,13,"City, Small",No,231.00000,24.80000,9.3100000,?,?,81.00000,Regular,Open
250528000779,MA-0107-01070305,2505280,MA-0107,06,08,Ralph B O'Maley Middle,Gloucester,Essex County,32 Cherry Street,Gloucester,MA,01930,,(978)281-9850,21,"Suburban, Large",No,619.00000,54.33000,11.3900000,?,?,279.00000,Regular,Open
250990001587,MA-0755-07550505,2509900,MA-0755,07,12,Ralph C Mahar Regional,Ralph C Mahar,Franklin County,PO Box 680,Orange,MA,01364,0680,(978)544-2542,31,"Town, Fringe",No,509.00000,56.31000,9.0400000,?,?,298.00000,Regular,Open
250225000108,MA-0018-00180010,2502250,MA-0018,PK,05,Ralph D Butler,Avon,Norfolk County,1 Patrick Clark Drive,Avon,MA,02322,,(508)587-7009,21,"Suburban, Large",No,323.00000,31.50000,10.2500000,?,?,133.00000,Regular,Open
251284002116,MA-0336-03360085,2512840,MA-0336,KG,05,Ralph Talbot,Weymouth,Norfolk County,277 Ralph Talbot Street,South Weymouth,MA,02190,,(781)335-7250,21,"Suburban, Large",No,300.00000,22.87000,13.1200000,?,?,101.00000,Regular,Open
250753001159,MA-0175-01750007,2507530,MA-0175,02,03,Ralph Wheelock School,Medfield,Norfolk County,17 Elm Street,Medfield,MA,02052,2832,(508)359-6316,21,"Suburban, Large",No,404.00000,22.30000,18.1200000,?,?,24.00000,Regular,Open
250993001392,MA-0244-02440410,2509930,MA-0244,06,08,Randolph Community Middle,Randolph,Norfolk County,225 High Street,Randolph,MA,02368,,(781)961-6243,21,"Suburban, Large",No,640.00000,56.00000,11.4300000,?,?,378.00000,Regular,Open
250993001596,MA-0244-02440505,2509930,MA-0244,09,12,Randolph High,Randolph,Norfolk County,70 Memorial Pkwy,Randolph,MA,02368,,(781)961-6220,21,"Suburban, Large",No,765.00000,54.00000,14.1700000,?,?,490.00000,Regular,Open
250789001251,MA-0186-01860025,2507890,MA-0186,03,06,Raymond E. Shaw Elementary,Millbury,Worcester County,58 Elmwood Street,Millbury,MA,01527,,(508)865-3541,21,"Suburban, Large",No,454.00000,35.45000,12.8100000,?,?,146.00000,Regular,Open
250171000013,MA-0600-06000405,2501710,MA-0600,07,08,Raymond J Grey Junior High,Acton-Boxborough,Middlesex County,16 Charter Rd,Acton,MA,01720,,(978)264-4700,21,"Suburban, Large",No,824.00000,67.43000,12.2200000,?,?,89.00000,Regular,Open
250303001674,MA-0625-06250315,2503030,MA-0625,05,08,Raynham Middle School,Bridgewater-Raynham,Bristol County,420 Titicut Rd,Raynham,MA,02767,,(508)977-0504,21,"Suburban, Large",No,710.00000,44.77000,15.8600000,?,?,197.00000,Regular,Open
250999001611,MA-0246-02460505,2509990,MA-0246,09,12,Reading Memorial High,Reading,Middlesex County,62 Oakland Road,Reading,MA,01867,,(781)944-8200,21,"Suburban, Large",No,1094.00000,90.25000,12.1200000,?,?,132.00000,Regular,Open
251113000341,MA-0281-02810055,2511130,MA-0281,PK,05,Rebecca M Johnson,Springfield,Hampden County,55 Catherine Street,Springfield,MA,01109,,(413)787-6687,12,"City, Midsize",No,589.00000,54.70000,10.7700000,?,?,549.00000,Regular,Open
250489000702,MA-0097-00970043,2504890,MA-0097,01,05,Reingold Elementary,Fitchburg,Worcester County,70 Reingold Avenue,Fitchburg,MA,01420,,(978)345-3287,22,"Suburban, Midsize",No,679.00000,54.00000,12.5700000,?,?,464.00000,Regular,Open
250501000871,MA-0101-01010310,2505010,MA-0101,06,08,Remington Middle,Franklin,Norfolk County,628 Washington Street,Franklin,MA,02038,,(508)541-2130,21,"Suburban, Large",No,358.00000,36.35000,9.8500000,?,?,87.00000,Regular,Open
250483002873,MA-0095-00950525,2504830,MA-0095,07,12,Resiliency Preparatory Academy,Fall River,Bristol County,290 Rock Street,Fall River,MA,02720,,(508)675-8230,21,"Suburban, Large",No,171.00000,24.37000,7.0200000,?,?,156.00000,Other/Alternative,Open
251005001630,MA-0248-02480505,2510050,MA-0248,09,12,Revere High,Revere,Suffolk County,101 School Street,Revere,MA,02151,,(781)286-8222,21,"Suburban, Large",No,2115.00000,155.88000,13.5700000,?,?,1361.00000,Regular,Open
251323002242,MA-0348-03480215,2513230,MA-0348,KG,06,Rice Square,Worcester,Worcester County,76 Massasoit Rd,Worcester,MA,01604,,(508)799-3556,12,"City, Midsize",No,502.00000,32.83000,15.2900000,?,?,391.00000,Regular,Open
251125001866,MA-0285-02850020,2511250,MA-0285,PK,05,Richard L. Wilkins Elementary School,Stoughton,Norfolk County,1322 Central Street,Stoughton,MA,02072,4410,(781)344-7005,21,"Suburban, Large",No,357.00000,27.51000,12.9800000,?,?,231.00000,Regular,Open
250462000983,MA-0088-00880025,2504620,MA-0088,03,05,Richardson Olmsted School,Easton,Bristol County,101 Lothrop Street,North Easton,MA,02356,2001,(508)230-3227,21,"Suburban, Large",No,755.00000,55.00000,13.7300000,?,?,155.00000,Regular,Open
250732001135,MA-0170-01700025,2507320,MA-0170,KG,05,Richer,Marlborough,Middlesex County,80 Foley Road,Marlborough,MA,01752,1922,(508)460-3504,21,"Suburban, Large",No,596.00000,44.95000,13.2600000,?,?,383.00000,Regular,Open
251008001635,MA-0249-02490005,2510080,MA-0249,PK,08,Richmond Consolidated,Richmond,Berkshire County,1831 State Rd,Richmond,MA,01254,,(413)698-2207,41,"Rural, Fringe",No,157.00000,17.38000,9.0300000,?,?,44.00000,Regular,Open
250327002746,MA-0049-00490315,2503270,MA-0049,06,08,Rindge Avenue Upper School,Cambridge,Middlesex County,70 Rindge Avenue,Cambridge,MA,02140,,(617)349-4060,12,"City, Midsize",No,292.00000,31.00000,9.4200000,?,?,88.00000,Regular,Open
250666002919,MA-0149-01490615,2506660,MA-0149,08,12,RISE Academy,Lawrence,Essex County,530 Broadway Street,Lawrence,MA,01841,,(978)975-5905,21,"Suburban, Large",No,74.00000,9.50000,7.7900000,?,?,65.00000,Other/Alternative,Open
250999002751,MA-0246-02460001,2509990,MA-0246,PK,PK,RISE PreSchool,Reading,Middlesex County,62 Oakland Road,Reading,MA,01867,,(781)942-9179,21,"Suburban, Large",No,116.00000,8.60000,13.4900000,?,?,7.00000,Regular,Open
250005701271,MA-0483-04830305,2500057,MA-0483,05,12,Rising Tide Charter Public School,Rising Tide Charter Public,Plymouth County,59 Armstrong Road,Plymouth,MA,02360,,(508)747-2620,21,"Suburban, Large",Yes,617.00000,58.30000,10.5800000,?,?,161.00000,Regular,Open
251266001740,MA-0326-03260055,2512660,MA-0326,PK,02,Rita E. Miller Elementary School,Westford,Middlesex County,1 Mitchell Way,Westford,MA,01886,,(978)392-4476,21,"Suburban, Large",No,281.00000,27.96000,10.0500000,?,?,32.00000,Regular,Open
250006201446,MA-0482-04820050,2500062,MA-0482,KG,08,River Valley Charter School,River Valley Charter,Essex County,2 Perry Way,Newburyport,MA,01950,,(978)465-0065,21,"Suburban, Large",Yes,288.00000,25.16000,11.4500000,?,?,?,Regular,Open
250405000554,MA-0073-00730045,2504050,MA-0073,01,05,Riverdale,Dedham,Norfolk County,143 Needham Street,Dedham,MA,02026,,(781)310-2000,21,"Suburban, Large",No,206.00000,21.46000,9.6000000,?,?,62.00000,Regular,Open
250399000536,MA-0071-00710030,2503990,MA-0071,PK,05,Riverside,Danvers,Essex County,95 Liberty Street,Danvers,MA,01923,2391,(978)774-5010,21,"Suburban, Large",No,350.00000,27.40000,12.7700000,?,?,78.00000,Regular,Open
250888001440,MA-0213-02130305,2508880,MA-0213,06,08,Robert E. Melican Middle School,Northborough,Worcester County,145 Lincoln Street,Northborough,MA,01532,,(508)351-7020,21,"Suburban, Large",No,545.00000,50.55000,10.7800000,?,?,96.00000,Regular,Open
250666002433,MA-0149-01490018,2506660,MA-0149,KG,04,Robert Frost,Lawrence,Essex County,33 Hamlet Street,Lawrence,MA,01843,,(978)975-5941,21,"Suburban, Large",No,568.00000,49.00000,11.5900000,?,?,429.00000,Regular,Open
250624001304,MA-0136-01360305,2506240,MA-0136,06,08,Robert H. Adams Middle School,Holliston,Middlesex County,323 Woodland Street,Holliston,MA,01746,,(508)429-0657,21,"Suburban, Large",No,626.00000,49.94000,12.5400000,?,?,63.00000,Regular,Open
250219000096,MA-0016-00160305,2502190,MA-0016,05,08,Robert J. Coelho Middle School,Attleboro,Bristol County,99 Brown Street,Attleboro,MA,02703,,(508)761-7551,21,"Suburban, Large",No,574.00000,37.34000,15.3700000,?,?,192.00000,Regular,Open
250711001073,MA-0163-01630050,2507110,MA-0163,01,05,Robert L Ford,Lynn,Essex County,49 Hollingsworth St,Lynn,MA,01902,,(781)477-7375,21,"Suburban, Large",No,410.00000,36.71000,11.1700000,?,?,328.00000,Regular,Open
250963001522,MA-0236-02360045,2509630,MA-0236,PK,05,Robert T. Capeless Elementary School,Pittsfield,Berkshire County,86 Brooks Avenue,Pittsfield,MA,01867,,(413)448-9665,13,"City, Small",No,176.00000,15.26000,11.5300000,?,?,102.00000,Regular,Open
250180000026,MA-0005-00050303,2501800,MA-0005,05,06,Roberta G. Doering School,Agawam,Hampden County,68 Main Street,Agawam,MA,01001,1801,(413)789-1400,21,"Suburban, Large",No,522.00000,42.42000,12.3100000,?,?,219.00000,Regular,Open
251122001855,MA-0284-02840025,2511220,MA-0284,KG,04,Robin Hood,Stoneham,Middlesex County,70 Oak Street,Stoneham,MA,02180,,(781)279-3870,21,"Suburban, Large",No,380.00000,30.12000,12.6200000,?,?,71.00000,Regular,Open
251014001637,MA-0250-02500005,2510140,MA-0250,PK,06,Rochester Memorial,Rochester,Plymouth County,16 Pine Street,Rochester,MA,02770,,(508)763-2049,41,"Rural, Fringe",No,473.00000,41.30000,11.4500000,?,?,83.00000,Regular,Open
251017001643,MA-0251-02510505,2510170,MA-0251,09,12,Rockland Senior High,Rockland,Plymouth County,52 MacKinlay Way,Rockland,MA,02370,1044,(781)871-0541,21,"Suburban, Large",No,590.00000,47.10000,12.5300000,?,?,265.00000,Regular,Open
251020002533,MA-0252-02520005,2510200,MA-0252,PK,05,Rockport Elementary,Rockport,Essex County,34 Jerdens Lane,Rockport,MA,01966,2196,(978)546-1220,21,"Suburban, Large",No,264.00000,29.05000,9.0900000,?,?,69.00000,Regular,Open
251020002597,MA-0252-02520510,2510200,MA-0252,06,12,Rockport Middle High,Rockport,Essex County,24 Jerdens Lane,Rockport,MA,01966,2196,(978)546-1234,21,"Suburban, Large",No,367.00000,44.00000,8.3400000,?,?,97.00000,Regular,Open
250330002635,MA-0050-00500010,2503300,MA-0050,PK,PK,Rodman Early Childhood Center,Canton,Norfolk County,960 Washington Street,Canton,MA,02021,,(781)821-5060,21,"Suburban, Large",No,121.00000,9.00000,13.4400000,?,?,30.00000,Regular,Open
250249000147,MA-0026-00260035,2502490,MA-0026,PK,03,Roger E Wellington,Belmont,Middlesex County,121 Orchard Street,Belmont,MA,02478,,(617)993-5600,21,"Suburban, Large",No,426.00000,32.20000,13.2300000,?,?,79.00000,Regular,Open
251113002293,MA-0281-02810620,2511130,MA-0281,09,12,Roger L. Putnam Vocational Technical Academy,Springfield,Hampden County,1300 State Street,Springfield,MA,01109,,(413)787-7424,12,"City, Midsize",No,1382.00000,116.76000,11.8400000,?,?,1011.00000,Vocational,Open
250702002761,MA-0160-01600005,2507020,MA-0160,KG,08,Rogers STEM Academy,Lowell,Middlesex County,43 Highland Street,Lowell,MA,01852,,(978)674-4331,21,"Suburban, Large",No,892.00000,68.00000,13.1200000,?,?,739.00000,Regular,Open
250723001004,MA-0167-01670003,2507230,MA-0167,PK,PK,Roland Green School,Mansfield,Bristol County,29 Dean Street,Mansfield,MA,02048,,(508)261-1561,21,"Suburban, Large",No,107.00000,7.00000,15.2900000,?,?,23.00000,Regular,Open
250315000418,MA-0046-00460025,2503150,MA-0046,PK,08,Roland Hayes,Brookline,Norfolk County,100 Eliot Street,Chestnut Hill,MA,02467,,(617)879-4570,21,"Suburban, Large",No,418.00000,31.31000,13.3500000,?,?,52.00000,Regular,Open
250666002651,MA-0149-01490001,2506660,MA-0149,PK,KG,Rollins Early Childhood Center,Lawrence,Essex County,451 Howard Street,Lawrence,MA,01841,,(978)722-8190,21,"Suburban, Large",No,157.00000,21.00000,7.4800000,?,?,131.00000,Regular,Open
251323002243,MA-0348-03480220,2513230,MA-0348,PK,06,Roosevelt,Worcester,Worcester County,1006 Grafton Street,Worcester,MA,01604,,(508)799-3482,12,"City, Midsize",No,604.00000,43.71000,13.8200000,?,?,392.00000,Regular,Open
250762001196,MA-0178-01780035,2507620,MA-0178,KG,05,Roosevelt,Melrose,Middlesex County,253 Vinton Street,Melrose,MA,02176,,(781)979-2270,21,"Suburban, Large",No,406.00000,26.65000,15.2300000,?,?,46.00000,Regular,Open
250873001408,MA-0212-02120015,2508730,MA-0212,KG,05,Roosevelt Avenue,North Attleborough,Bristol County,108 Roosevelt Avenue,North Attleborough,MA,02760,,(508)643-2151,21,"Suburban, Large",No,255.00000,20.00000,12.7500000,?,?,62.00000,Regular,Open
250279000239,MA-0035-00350116,2502790,MA-0035,PK,08,Roosevelt K-8 School,Boston,Suffolk County,95 Needham Road,Hyde Park,MA,02136,,(617)635-8676,11,"City, Large",No,364.00000,35.16000,10.3500000,?,?,236.00000,Regular,Open
250843001339,MA-0201-02010415,2508430,MA-0201,06,08,Roosevelt Middle School,New Bedford,Bristol County,119 Frederick Street,New Bedford,MA,02744,,(508)997-4511,22,"Suburban, Midsize",No,759.00000,75.50000,10.0500000,?,?,649.00000,Regular,Open
251242002037,MA-0323-03230003,2512420,MA-0323,01,03,Rose L Macdonald,West Bridgewater,Plymouth County,1 Stepping Stone Dr,West Bridgewater,MA,02379,,(508)894-1240,21,"Suburban, Large",No,296.00000,20.58000,14.3800000,?,?,74.00000,Regular,Open
251023001649,MA-0253-02530005,2510230,MA-0253,PK,06,Rowe Elementary,Rowe,Franklin County,86 Pond Road,Rowe,MA,01367,,(413)512-5100,42,"Rural, Distant",No,54.00000,9.67000,5.5800000,?,?,21.00000,Regular,Open
250006301453,MA-0484-04840505,2500063,MA-0484,05,12,Roxbury Preparatory Charter School,Roxbury Preparatory Charter,Suffolk County,120 Fisher Avenue,Roxbury,MA,02120,,(617)566-2361,11,"City, Large",Yes,1126.00000,43.63000,25.8100000,?,?,877.00000,Regular,Open
250216000931,MA-0615-06150050,2502160,MA-0615,PK,06,Royalston Community School,Athol-Royalston,Worcester County,96 Winchendon Rd,Royalston,MA,01368,,(978)249-2900,42,"Rural, Distant",No,152.00000,12.30000,12.3600000,?,?,75.00000,Regular,Open
250000102403,MA-0753-07530030,2500001,MA-0753,PK,05,Ruggles Lane,Quabbin,Worcester County,105 Ruggles Lane,Barre,MA,01005,,(978)355-2934,42,"Rural, Distant",No,402.00000,25.85000,15.5500000,?,?,151.00000,Regular,Open
251005001963,MA-0248-02480014,2510050,MA-0248,06,08,Rumney Marsh Academy,Revere,Suffolk County,140 American Legion Highway,Revere,MA,02151,,(781)388-3500,21,"Suburban, Large",No,587.00000,56.93000,10.3100000,?,?,396.00000,Regular,Open
250858001355,MA-0204-02040305,2508580,MA-0204,06,08,Rupert A Nock Middle,Newburyport,Essex County,70 Low Street,Newburyport,MA,01950,,(978)465-4447,21,"Suburban, Large",No,470.00000,50.43000,9.3200000,?,?,61.00000,Regular,Open
250279000337,MA-0035-00350366,2502790,MA-0035,PK,05,Russell Elementary School,Boston,Suffolk County,750 Columbia Road,Dorchester,MA,02125,,(617)635-8803,11,"City, Large",No,356.00000,30.00000,11.8700000,?,?,293.00000,Regular,Open
250696001013,MA-0158-01580015,2506960,MA-0158,03,05,Russell St Elementary,Littleton,Middlesex County,57 Russell Street,Littleton,MA,01460,,(978)540-2520,21,"Suburban, Large",No,375.00000,28.51000,13.1500000,?,?,38.00000,Regular,Open
250279001692,MA-0035-00350558,2502790,MA-0035,07,12,Ruth Batson Academy,Boston,Suffolk County,315 Mt Vernon St,Dorchester,MA,02125,,(617)635-8937,11,"City, Large",No,604.00000,62.97000,9.5900000,?,?,523.00000,Regular,Open
250702000088,MA-0160-01600075,2507020,MA-0160,PK,04,S Christa McAuliffe Elementary,Lowell,Middlesex County,570 Beacon Street,Lowell,MA,01850,,(978)937-2838,21,"Suburban, Large",No,501.00000,38.10000,13.1500000,?,?,385.00000,Regular,Open
250008401847,MA-0485-04850485,2500084,MA-0485,06,12,Salem Academy Charter School,Salem Academy Charter,Essex County,45 Congress St.,Salem,MA,01970,,(978)744-2105,21,"Suburban, Large",Yes,480.00000,43.55000,11.0200000,?,?,260.00000,Regular,Open
251038000127,MA-0258-02580001,2510380,MA-0258,PK,PK,Salem Early Childhood,Salem,Essex County,25 Memorial Drive,Salem,MA,01970,,(978)740-1221,21,"Suburban, Large",No,106.00000,11.50000,9.2200000,?,?,37.00000,Regular,Open
251038001664,MA-0258-02580505,2510380,MA-0258,09,12,Salem High,Salem,Essex County,77 Willson Street,Salem,MA,01970,,(978)740-1123,21,"Suburban, Large",No,952.00000,97.11000,9.8000000,?,?,587.00000,Regular,Open
251038002774,MA-0258-02580515,2510380,MA-0258,09,12,Salem Prep High School,Salem,Essex County,2 Museum Place Mall,Salem,MA,01970,,(978)740-1171,21,"Suburban, Large",No,23.00000,1.95000,11.7900000,?,?,19.00000,Regular,Open
250717001363,MA-0165-01650057,2507170,MA-0165,KG,08,Salemwood,Malden,Middlesex County,529 Salem Street,Malden,MA,02148,,(781)388-0647,21,"Suburban, Large",No,1033.00000,72.74000,14.2000000,?,?,754.00000,Regular,Open
251174001669,MA-0773-07730015,2511740,MA-0773,PK,06,Salisbury Elementary,Triton,Essex County,100 Lafayette Rd.,Salisbury,MA,01952,1999,(978)463-5852,21,"Suburban, Large",No,386.00000,42.79000,9.0200000,?,?,171.00000,Regular,Open
251038000773,MA-0258-02580050,2510380,MA-0258,KG,08,Saltonstall School,Salem,Essex County,211 Lafayette Street,Salem,MA,01970,,(978)740-1297,21,"Suburban, Large",No,412.00000,31.20000,13.2100000,?,?,272.00000,Regular,Open
